year seas index obs err name
 2005	1	20	0.11282694	0.1	UTWLL_SE
 2006	1	20	0.09512274	0.1	UTWLL_SE
 2007	1	20	0.08774834	0.1	UTWLL_SE
 2008	1	20	0.12551392	0.1	UTWLL_SE
 2009	1	20	0.13463446	0.1	UTWLL_SE
 2010	1	20	0.12477952	0.1	UTWLL_SE
 2011	1	20	0.12833109	0.1	UTWLL_SE
 2012	1	20	0.10820325	0.1	UTWLL_SE
 2013	1	20	0.1432802	0.1	UTWLL_SE
 2014	1	20	0.1668966	0.1	UTWLL_SE
 2015	1	20	0.12247162	0.1	UTWLL_SE
 2000	1	21	1.27	0.1	UPOR_SW
 2001	1	21	1.28	0.1	UPOR_SW
 2002	1	21	1.24	0.1	UPOR_SW
 2003	1	21	1.21	0.1	UPOR_SW
 2004	1	21	1.01	0.1	UPOR_SW
 2005	1	21	0.78	0.1	UPOR_SW
 2006	1	21	1.01	0.1	UPOR_SW
 2007	1	21	1.03	0.1	UPOR_SW
 2008	1	21	1.25	0.1	UPOR_SW
 2009	1	21	0.79	0.1	UPOR_SW
 2010	1	21	0.89	0.1	UPOR_SW
 2011	1	21	0.94	0.1	UPOR_SW
 2012	1	21	0.93	0.1	UPOR_SW
 2013	1	21	0.85	0.1	UPOR_SW
 2014	1	21	0.73	0.1	UPOR_SW
 2015	1	21	0.95	0.1	UPOR_SW
 2001	1	22	5.91263	0.1	UESP_SW
 2002	1	22	5.8401	0.1	UESP_SW
 2003	1	22	5.97358	0.1	UESP_SW
 2004	1	22	5.89063	0.1	UESP_SW
 2005	1	22	5.70164	0.1	UESP_SW
 2006	1	22	5.62699	0.1	UESP_SW
 2007	1	22	5.6738	0.1	UESP_SW
 2008	1	22	5.76962	0.1	UESP_SW
 2009	1	22	5.85922	0.1	UESP_SW
 2010	1	22	5.93406	0.1	UESP_SW
 2011	1	22	5.90406	0.1	UESP_SW
 2012	1	22	5.92812	0.1	UESP_SW
 2013	1	22	5.71555	0.1	UESP_SW
 2014	1	22	5.59786	0.1	UESP_SW
 2015	1	22	5.77696	0.1	UESP_SW
 2000	1	23	1		0.1	URELL_SW
 2005	1	24	0.18	0.1	UIND_NE
 2006	1	24	0.27	0.1	UIND_NE
 2007	1	24	0.19	0.1	UIND_NE
 2008	1	24	0.19	0.1	UIND_NE
 2009	1	24	0.36	0.1	UIND_NE
 2010	1	24	0.27	0.1	UIND_NE
 2011	1	24	0.15	0.1	UIND_NE
 2012	1	24	0.36	0.1	UIND_NE
 2013	1	24	0.35	0.1	UIND_NE
 2014	1	24	0.37	0.1	UIND_NE
 2015	1	24	0.18	0.1	UIND_NE
 2016	1	24	0.35	0.1	UIND_NE
 1976	1	25	0.356832	0.1	UJPLL_NW_pre
 1977	1	25	0.329574	0.1	UJPLL_NW_pre
 1978	1	25	0.517902	0.1	UJPLL_NW_pre
 1979	1	25	0.32214		0.1	UJPLL_NW_pre
 1980	1	25	0.232932	0.1	UJPLL_NW_pre
 1981	1	25	0.245322	0.1	UJPLL_NW_pre
 1982	1	25	0.270102	0.1	UJPLL_NW_pre
 1983	1	25	0.255234	0.1	UJPLL_NW_pre
 1984	1	25	0.299838	0.1	UJPLL_NW_pre
 1985	1	25	0.398958	0.1	UJPLL_NW_pre
 1986	1	25	0.361788	0.1	UJPLL_NW_pre
 1987	1	25	0.386568	0.1	UJPLL_NW_pre
 1988	1	25	0.478254	0.1	UJPLL_NW_pre
 1989	1	25	0.327096	0.1	UJPLL_NW_pre
 1990	1	25	0.341964	0.1	UJPLL_NW_pre
 1991	1	25	0.302316	0.1	UJPLL_NW_pre
 1992	1	25	0.562506	0.1	UJPLL_NW_pre
 1993	1	25	0.584808	0.1	UJPLL_NW_pre
 1976	1	26	0.152043	0.1	UJPLL_NE_pre
 1977	1	26	0.224199	0.1	UJPLL_NE_pre
 1978	1	26	0.224199	0.1	UJPLL_NE_pre
 1979	1	26	0.221622	0.1	UJPLL_NE_pre
 1980	1	26	0.249969	0.1	UJPLL_NE_pre
 1981	1	26	0.203583	0.1	UJPLL_NE_pre
 1982	1	26	0.198429	0.1	UJPLL_NE_pre
 1983	1	26	0.195852	0.1	UJPLL_NE_pre
 1984	1	26	0.221622	0.1	UJPLL_NE_pre
 1985	1	26	0.260277	0.1	UJPLL_NE_pre
 1986	1	26	0.226776	0.1	UJPLL_NE_pre
 1987	1	26	0.252546	0.1	UJPLL_NE_pre
 1988	1	26	0.242238	0.1	UJPLL_NE_pre
 1989	1	26	0.221622	0.1	UJPLL_NE_pre
 1990	1	26	0.213891	0.1	UJPLL_NE_pre
 1991	1	26	0.23193		0.1	UJPLL_NE_pre
 1992	1	26	0.162351	0.1	UJPLL_NE_pre
 1993	1	26	0.234507	0.1	UJPLL_NE_pre
 1976	1	27	0.165438	0.1	UJPLL_SW_pre
 1977	1	27	0.178542	0.1	UJPLL_SW_pre
 1978	1	27	0.157248	0.1	UJPLL_SW_pre
 1979	1	27	0.190008	0.1	UJPLL_SW_pre
 1980	1	27	0.203112	0.1	UJPLL_SW_pre
 1981	1	27	0.167076	0.1	UJPLL_SW_pre
 1982	1	27	0.137592	0.1	UJPLL_SW_pre
 1983	1	27	0.162162	0.1	UJPLL_SW_pre
 1984	1	27	0.247338	0.1	UJPLL_SW_pre
 1985	1	27	0.291564	0.1	UJPLL_SW_pre
 1986	1	27	0.219492	0.1	UJPLL_SW_pre
 1987	1	27	0.247338	0.1	UJPLL_SW_pre
 1988	1	27	0.260442	0.1	UJPLL_SW_pre
 1989	1	27	0.211302	0.1	UJPLL_SW_pre
 1990	1	27	0.227682	0.1	UJPLL_SW_pre
 1991	1	27	0.185094	0.1	UJPLL_SW_pre
 1992	1	27	0.219492	0.1	UJPLL_SW_pre
 1993	1	27	0.176904	0.1	UJPLL_SW_pre
 1976	1	28	0.128973	0.1	UJPLL_SE_pre
 1977	1	28	0.171964	0.1	UJPLL_SE_pre
 1978	1	28	0.148815	0.1	UJPLL_SE_pre
 1979	1	28	0.095903	0.1	UJPLL_SE_pre
 1980	1	28	0.162043	0.1	UJPLL_SE_pre
 1981	1	28	0.145508	0.1	UJPLL_SE_pre
 1982	1	28	0.128973	0.1	UJPLL_SE_pre
 1983	1	28	0.122359	0.1	UJPLL_SE_pre
 1984	1	28	0.158736	0.1	UJPLL_SE_pre
 1985	1	28	0.155429	0.1	UJPLL_SE_pre
 1986	1	28	0.115745	0.1	UJPLL_SE_pre
 1987	1	28	0.13228		0.1	UJPLL_SE_pre
 1988	1	28	0.201727	0.1	UJPLL_SE_pre
 1989	1	28	0.138894	0.1	UJPLL_SE_pre
 1990	1	28	0.095903	0.1	UJPLL_SE_pre
 1991	1	28	0.06614		0.1	UJPLL_SE_pre
 1992	1	28	0.039684	0.1	UJPLL_SE_pre
 1993	1	28	0.082675	0.1	UJPLL_SE_pre
 1979	1	29	0.238165	0.1	UTWLL_NW_pre
 1980	1	29	0.34129895	0.1	UTWLL_NW_pre
 1981	1	29	0.5118664	0.1	UTWLL_NW_pre
 1982	1	29	0.45999355	0.1	UTWLL_NW_pre
 1983	1	29	0.3835403	0.1	UTWLL_NW_pre
 1984	1	29	0.36171592	0.1	UTWLL_NW_pre
 1985	1	29	0.74466552	0.1	UTWLL_NW_pre
 1986	1	29	0.50026545	0.1	UTWLL_NW_pre
 1987	1	29	0.43794147	0.1	UTWLL_NW_pre
 1988	1	29	0.57620057	0.1	UTWLL_NW_pre
 1989	1	29	0.3926837	0.1	UTWLL_NW_pre
 1990	1	29	0.37852746	0.1	UTWLL_NW_pre
 1991	1	29	0.35995495	0.1	UTWLL_NW_pre
 1992	1	29	0.62597066	0.1	UTWLL_NW_pre
 1993	1	29	0.4052165	0.1	UTWLL_NW_pre
 1979	1	30	0.41435694	0.1	UTWLL_NE_pre
 1980	1	30	0.37483706	0.1	UTWLL_NE_pre
 1981	1	30	0.26726677	0.1	UTWLL_NE_pre
 1982	1	30	0.56794207	0.1	UTWLL_NE_pre
 1983	1	30	0.53218745	0.1	UTWLL_NE_pre
 1984	1	30	0.52941355	0.1	UTWLL_NE_pre
 1985	1	30	0.53524171	0.1	UTWLL_NE_pre
 1986	1	30	0.53715378	0.1	UTWLL_NE_pre
 1987	1	30	0.6176093	0.1	UTWLL_NE_pre
 1988	1	30	0.63537283	0.1	UTWLL_NE_pre
 1989	1	30	0.53198644	0.1	UTWLL_NE_pre
 1990	1	30	0.4430843	0.1	UTWLL_NE_pre
 1991	1	30	0.47624983	0.1	UTWLL_NE_pre
 1992	1	30	0.49508711	0.1	UTWLL_NE_pre
 1993	1	30	0.4466414	0.1	UTWLL_NE_pre
 1979	1	31	0.66484922	0.1	UTWLL_SW_pre
 1980	1	31	0.55788366	0.1	UTWLL_SW_pre
 1981	1	31	0.56310151	0.1	UTWLL_SW_pre
 1982	1	31	0.52241777	0.1	UTWLL_SW_pre
 1983	1	31	0.47445729	0.1	UTWLL_SW_pre
 1984	1	31	0.52737837	0.1	UTWLL_SW_pre
 1985	1	31	0.47442579	0.1	UTWLL_SW_pre
 1986	1	31	0.41836142	0.1	UTWLL_SW_pre
 1987	1	31	0.59812704	0.1	UTWLL_SW_pre
 1988	1	31	0.63847541	0.1	UTWLL_SW_pre
 1989	1	31	0.30423326	0.1	UTWLL_SW_pre
 1990	1	31	0.84598233	0.1	UTWLL_SW_pre
 1991	1	31	0.78017395	0.1	UTWLL_SW_pre
 1992	1	31	1.43780357	0.1	UTWLL_SW_pre
 1993	1	31	0.88348753	0.1	UTWLL_SW_pre
 1979	1	32	0.5997021	0.1	UTWLL_SE_pre
 1980	1	32	0.51681195	0.1	UTWLL_SE_pre
 1981	1	32	0.45282536	0.1	UTWLL_SE_pre
 1982	1	32	0.35577848	0.1	UTWLL_SE_pre
 1983	1	32	0.33064503	0.1	UTWLL_SE_pre
 1984	1	32	0.29035376	0.1	UTWLL_SE_pre
 1985	1	32	0.41343982	0.1	UTWLL_SE_pre
 1986	1	32	0.2867126	0.1	UTWLL_SE_pre
 1987	1	32	0.56330689	0.1	UTWLL_SE_pre
 1988	1	32	0.38543512	0.1	UTWLL_SE_pre
 1989	1	32	0.43583297	0.1	UTWLL_SE_pre
 1990	1	32	0.47519123	0.1	UTWLL_SE_pre
 1991	1	32	0.42347614	0.1	UTWLL_SE_pre
 1992	1	32	0.58015903	0.1	UTWLL_SE_pre
 1993	1	32	0.49900903	0.1	UTWLL_SE_pre
